,Date,UserID,DrivingDistance,Avg_Speed,Numbers_fast_accelerating_8,Numbers_fast_accelerating_9,Numbers_fast_accelerating_10,Numbers_fast_accelerating_11,Numbers_fast_accelerating_12,Numbers_fast_accelerating_13,Numbers_fast_accelerating_14,Numbers_fast_accelerating_15,Numbers_fast_accelerating_16,Numbers_fast_accelerating_17,Numbers_hard_braking_8,Numbers_hard_braking_9,Numbers_hard_braking_10,Numbers_hard_braking_11,Numbers_hard_braking_12,Numbers_hard_braking_13,Numbers_hard_braking_14,Numbers_hard_braking_15,Numbers_hard_braking_16,Numbers_hard_braking_17,Avg_coolant_temperature,Max_coolant_temperature,Min_coolant_temperature,Avg_engine_rpm,Max_engine_rpm,Min_engine_rpm,Max_speed
586,2021-03-03 07:47:57.907,mcu2,47.35896941051068,30.230452674897123,4,18,2,16,0,0,0,1,2,3,3,4,3,3,4,7,1,0,5,0,90.29807488893591,93.0,79.0,1151.9461510661365,3401.0,122.0,41.0
587,2021-03-31 20:42:56.947,mcu1,3.5352626852365003,26.450099516633486,7,1,2,5,8,1,1,3,0,1,9,20,7,1,0,1,1,6,4,8,87.22896157510321,101.0,215.0,1019.0208536982733,3413.0,588.0,62.0
588,2021-01-27 09:07:38.974,mcu2,6.366916061906247,29.25743944636678,10,21,18,1,4,1,1,4,0,5,6,3,8,1,2,5,11,6,2,2,93.57939698492464,90.0,49.0,1279.389631043257,3028.0,536.0,65.0
589,2020-11-05 08:49:08.305,mcu1,28.54868881274929,31.71326370010016,16,0,17,2,12,0,6,1,1,6,0,1,1,3,12,0,0,5,5,3,89.65661478599222,93.0,67.0,1033.7794104707434,3109.0,181.0,56.0
590,2021-02-22 18:05:34.128,mcu1,6.317919034303747,31.699729486023447,31,18,17,1,12,8,6,2,1,1,16,4,6,0,5,2,0,1,10,8,89.60313258327818,91.0,90.0,1009.0819672131148,2917.0,588.0,107.0
591,2021-04-12 17:55:54.970,mcu1,65.04410555091444,39.5791910331384,25,1,18,6,2,7,0,4,1,0,31,14,16,11,0,1,2,4,5,1,88.63247490178959,101.0,86.0,1257.688191465342,3173.0,128.0,61.0
592,2021-03-16 10:58:44.937,mcu2,225.86481909970544,28.466983938132067,19,20,5,0,0,7,0,0,5,2,3,11,3,3,1,2,11,5,0,5,87.90110512893169,93.0,215.0,1148.7306368330467,2463.0,163.0,81.0
593,2020-11-18 07:51:21.201,mcu1,52.95383128963045,28.39618973561431,8,2,7,0,12,4,5,6,1,3,7,8,4,3,5,3,3,4,2,3,89.6552346570397,92.0,89.0,967.1695782601024,3251.0,158.0,85.0
594,2021-04-09 15:11:09.802,mcu1,11.49011833543484,30.659041394335514,15,2,1,5,4,4,2,0,4,2,0,10,3,0,0,1,1,2,5,7,92.3480435422183,91.0,69.0,1033.3306896551724,2457.0,157.0,95.0
595,2020-12-23 14:28:06.117,mcu1,103.97362101772907,24.271340569081847,8,6,0,6,1,8,8,4,5,1,21,11,7,12,0,0,4,6,5,1,88.11988225849613,97.0,30.0,946.6982173844457,3742.0,202.0,56.0
596,2020-08-29 19:46:08.769,mcu1,23.629915319412408,21.439535754399106,5,6,7,0,1,2,2,0,7,5,25,3,8,3,5,11,11,6,2,1,86.34206896551723,95.0,85.0,1016.1463373936259,2582.0,607.0,44.0
597,2020-11-05 08:49:08.305,mcu2,30.509963232890282,24.98549790525298,19,1,5,7,1,7,6,6,7,1,31,8,3,0,1,1,6,6,5,0,88.13112522686026,94.0,55.0,974.8656875518179,2536.0,154.0,94.0
598,2021-01-25 18:25:08.332,mcu1,52.78767710412606,24.55658693323813,5,8,10,13,10,2,2,5,4,5,16,2,1,5,7,5,5,5,0,3,92.28548895899056,215.0,38.0,1170.054054054054,2728.0,179.0,48.0
599,2020-11-03 09:48:41.504,mcu1,30.979715550941023,26.968158000806127,12,7,4,2,6,1,4,0,7,6,6,10,10,4,2,6,0,3,7,2,88.63509587449155,99.0,59.0,1050.128319821079,3129.0,166.0,55.0
600,2021-03-05 07:47:57.920,mcu1,13.110957300768751,40.14383561643836,11,12,18,13,1,4,3,7,1,2,21,4,2,5,4,3,5,3,3,5,89.00660611065236,97.0,66.0,1006.7368022991983,3162.0,545.0,78.0
601,2021-01-13 08:38:58.656,mcu1,13.110957300768751,23.53215077605321,2,21,8,3,2,8,1,6,5,4,3,3,5,11,0,1,11,6,4,0,87.56226126814362,97.0,91.0,991.8575216545872,2713.0,118.0,47.0
602,2021-03-02 09:42:03.769,mcu1,49.162800761609155,25.95637583892617,0,8,7,0,2,6,2,7,1,1,2,17,7,12,3,7,1,2,0,3,85.70434782608694,101.0,33.0,1033.3306896551724,2985.0,214.0,54.0
603,2020-11-17 11:14:21.871,mcu2,9.754125231449583,28.304625879343423,20,15,7,7,1,8,1,1,1,3,2,7,0,6,7,2,2,7,10,0,93.4459219858156,90.0,43.0,1019.3203056126947,2425.0,210.0,55.0
604,2020-12-01 18:21:14.494,mcu2,86.68562963626543,25.45407788390889,6,15,17,9,11,7,2,7,7,0,11,18,1,11,2,6,0,7,1,4,87.10411899313502,94.0,51.0,1056.5043562439496,2773.0,577.0,44.0
605,2020-11-11 18:06:37.658,mcu2,178.58259682446308,29.17384952520088,12,3,9,13,0,1,5,5,4,0,5,2,6,11,4,4,6,4,2,1,87.30905349794239,91.0,61.0,1033.3306896551724,2470.0,332.0,73.0
606,2021-02-04 17:55:44.006,mcu2,65.5485586263096,29.241768579492003,0,15,17,12,1,0,2,4,1,1,2,14,6,1,4,0,7,0,0,4,88.017841971113,92.0,58.0,1083.5902140672783,3283.0,0.0,80.0
607,2020-12-22 09:46:31.173,mcu1,32.706210103955485,83.33257532689028,19,14,5,4,8,5,3,4,7,1,10,3,5,6,0,3,1,0,0,3,89.4439178515008,91.0,61.0,1005.8009911026016,3376.0,137.0,68.0
608,2021-03-07 08:37:48.505,mcu1,6.023652226058218,24.81558838512481,15,6,4,6,11,0,0,1,0,5,12,14,2,6,2,1,11,10,3,0,85.28467153284672,99.0,80.0,1160.9055496264675,2744.0,332.0,68.0
609,2020-11-10 09:19:29.589,mcu2,65.5485586263096,38.22801302931596,25,10,3,0,4,0,5,4,1,0,0,6,10,1,2,1,0,5,7,3,86.80647336480108,215.0,59.0,1110.15844495263,2689.0,175.0,42.0
610,2020-09-09 08:02:26.463,mcu1,77.69398135685994,30.018106671914982,25,22,1,12,2,8,0,2,0,2,5,17,8,11,4,2,1,0,1,3,87.08425275827483,99.0,52.0,1075.3454179254784,3570.0,607.0,90.0
611,2021-04-09 18:00:40.048,mcu1,142.6353698919316,27.513086989992303,0,18,7,6,1,8,2,3,2,0,10,9,1,0,9,6,2,1,5,7,88.4764211062962,89.0,92.0,1221.6202685145086,3275.0,219.0,57.0
612,2020-12-30 07:50:39.240,mcu2,35.78905184302055,30.70983952018156,4,1,3,3,8,2,0,2,7,2,0,5,7,7,4,6,6,4,10,4,85.28467153284672,94.0,48.0,1156.5546455803446,3317.0,591.0,94.0
613,2021-01-29 08:20:17.788,mcu1,15.21569588355376,36.29916317991632,17,22,10,0,1,6,5,3,3,1,0,4,1,6,0,5,0,5,0,7,89.39854128679345,101.0,49.0,1024.3848031736343,2256.0,574.0,71.0
614,2020-12-25 18:46:42.456,mcu1,32.706210103955485,24.831053901850357,9,0,1,3,12,1,2,1,5,0,0,11,0,12,1,11,0,1,0,3,86.7975759264419,98.0,56.0,1102.859995356397,2421.0,136.0,53.0
615,2020-08-31 07:23:21.708,mcu2,10.380066825796726,32.209071580439414,24,1,0,5,0,5,5,3,4,4,22,18,10,1,2,0,3,3,2,7,77.72520817562453,89.0,30.0,1007.7489491784486,2337.0,114.0,105.0
616,2020-08-17 07:56:30.288,mcu2,58.52955560385973,33.705635491606714,15,8,9,13,0,7,4,0,3,6,23,11,14,12,6,7,1,7,2,7,87.56141568355308,99.0,43.0,931.0296688741722,3161.0,187.0,73.0
617,2020-12-25 11:02:22.148,mcu1,80.14271712962952,28.48611111111111,19,6,0,1,10,5,1,2,0,4,23,17,4,6,4,2,2,3,4,1,91.05116885722884,93.0,75.0,986.6891640866874,3002.0,164.0,66.0
618,2021-02-24 08:36:20.704,mcu1,22.09191875008832,26.1685552407932,1,10,4,2,11,6,5,4,3,3,23,10,3,3,7,1,2,7,3,7,85.9530516431925,92.0,60.0,1061.6107784431138,2971.0,137.0,60.0
619,2020-11-27 11:11:40.326,mcu1,268.79756235808225,40.14383561643836,16,3,10,13,1,5,6,4,1,0,22,11,1,12,5,1,3,3,4,2,89.5338736492103,96.0,57.0,1019.358839050132,3294.0,173.0,44.0
620,2021-04-15 19:41:52.117,mcu1,53.90629550417995,28.167946577629387,12,0,16,5,12,1,5,4,5,1,13,11,1,1,2,0,0,1,4,2,87.74183006535948,95.0,45.0,982.99944268995,2215.0,214.0,85.0
621,2021-04-07 07:54:27.995,mcu1,48.02442125533186,27.543956043956047,21,0,5,2,1,6,0,5,3,5,1,7,3,6,0,11,1,3,0,5,80.24159797083071,97.0,79.0,942.0501446480232,16383.0,193.0,67.0
622,2020-12-18 08:04:00.966,mcu1,10.126672580016775,33.243673851921265,1,12,8,4,11,4,3,7,2,4,17,11,4,3,0,1,5,7,0,3,87.90110512893169,92.0,77.0,1075.3454179254784,2428.0,125.0,54.0
623,2020-09-14 07:52:13.342,mcu1,65.04410555091444,38.22801302931596,12,10,0,1,1,6,0,0,3,0,7,10,2,4,5,5,0,6,1,7,89.12960025380711,94.0,62.0,1164.1515711645102,2476.0,662.0,72.0
624,2021-03-03 07:47:57.907,mcu2,6.317919034303747,28.304625879343423,2,7,17,0,5,7,2,1,5,1,13,9,16,4,1,0,5,0,3,0,92.18047959612957,95.0,47.0,1060.4212454212454,2596.0,590.0,88.0
625,2020-11-04 09:34:21.229,mcu2,10.498100873674217,30.01776325138553,8,10,5,2,12,1,6,3,1,2,0,4,2,12,5,0,0,0,0,3,90.1358531909066,101.0,43.0,1177.629123625458,3251.0,552.0,48.0
626,2020-09-07 07:23:15.491,mcu1,13.363225774637911,26.64264264264264,4,7,10,2,2,0,3,3,0,0,31,18,5,2,4,0,7,0,3,5,92.40277349768877,98.0,78.0,981.892032434338,2844.0,574.0,56.0
627,2020-11-17 09:47:03.921,mcu2,21.83529222308341,18.316110227874933,21,8,16,1,0,8,3,2,7,1,14,12,6,1,1,6,0,3,0,0,88.0591563786008,99.0,88.0,1026.3042718754962,2513.0,183.0,75.0
628,2020-12-18 18:54:35.918,mcu1,62.778627721378975,44.29295263244761,15,21,12,13,2,0,2,1,5,4,11,11,16,11,2,4,3,1,1,8,91.41576618297829,97.0,76.0,1338.8300022867595,2470.0,182.0,114.0
629,2020-12-18 18:54:35.918,mcu2,3.5352626852365003,18.316110227874933,25,12,5,7,11,5,0,4,2,2,3,17,8,6,9,5,6,0,2,7,82.09442752194947,94.0,80.0,940.8634209392503,2625.0,144.0,111.0
630,2021-03-07 16:44:58.984,mcu1,190.65619362586415,25.16277985074627,15,0,9,12,1,7,6,6,4,6,0,2,3,11,3,11,0,1,1,8,86.42924776433456,101.0,47.0,1134.6867202449291,2892.0,139.0,58.0
631,2021-03-23 09:55:36.767,mcu1,45.60821972094404,31.315834767642,31,20,6,13,8,0,0,2,0,5,13,9,0,5,2,1,0,7,0,2,87.80426431041107,92.0,48.0,996.5428571428572,3002.0,546.0,48.0
632,2021-01-26 11:13:03.077,mcu2,14.110129523869002,25.375480563861604,1,2,0,6,0,7,6,2,0,3,15,6,6,12,2,1,7,3,2,2,88.17287820736097,95.0,45.0,1237.3266005782734,2571.0,225.0,77.0
633,2020-12-22 09:46:31.173,mcu2,21.118793119182754,24.831053901850357,2,10,17,1,11,0,1,7,7,4,14,9,2,2,7,6,3,2,5,3,88.62112403100775,92.0,38.0,1016.0081506464306,2721.0,596.0,109.0
634,2021-03-18 08:53:55.807,mcu1,146.62529368779582,27.049148282602626,5,15,12,2,0,5,1,0,2,5,5,1,16,2,6,5,7,4,0,8,87.14476707750157,92.0,80.0,1016.6731551423593,3271.0,125.0,59.0
635,2020-09-21 07:51:22.067,mcu2,15.220205702641273,32.71460830293556,20,0,2,9,12,7,8,1,2,3,3,8,3,1,0,4,5,0,4,8,88.14697892271661,92.0,67.0,962.3747081712062,2678.0,163.0,80.0
636,2020-12-21 07:53:09.246,mcu1,23.286083835964586,44.29295263244761,17,6,1,6,5,0,3,3,5,5,9,7,1,6,7,0,3,5,1,4,87.56226126814362,101.0,87.0,926.6065837013248,3307.0,396.0,79.0
637,2020-12-29 18:55:49.326,mcu1,12.979170785709648,28.97610574478902,1,1,12,1,4,8,8,4,3,3,1,9,16,1,4,2,2,0,5,4,88.11330049261083,93.0,69.0,1060.9268950028072,3364.0,617.0,67.0
638,2021-03-09 18:13:47.591,mcu1,52.95383128963045,27.68271276595745,24,2,2,0,1,4,5,3,5,0,4,8,7,6,9,7,1,5,0,7,87.74183006535948,96.0,56.0,993.5945397111914,3093.0,555.0,93.0
639,2021-02-05 20:07:42.786,mcu2,72.8045103356572,34.51420454545455,25,0,7,2,10,7,0,1,2,3,16,20,1,11,0,6,2,2,0,2,88.36919459141681,92.0,43.0,989.6392703422833,3267.0,296.0,51.0
640,2020-11-26 18:31:18.850,mcu1,17.039747285671407,32.209071580439414,0,22,9,13,1,0,8,6,4,6,6,8,10,0,9,0,0,5,10,1,88.36919459141681,98.0,56.0,1048.6479086016432,2793.0,160.0,41.0
641,2020-11-23 20:13:11.439,mcu1,12.178686064673796,26.70972127804215,4,0,3,16,11,8,4,3,3,0,0,10,1,3,2,7,7,4,0,2,86.8471590909091,93.0,61.0,962.1028911564624,16383.0,174.0,94.0
642,2020-08-27 08:36:56.319,mcu2,52.78767710412606,27.298115211043267,12,22,18,1,10,5,8,0,0,1,12,6,4,4,5,6,3,10,7,2,86.43924783027965,92.0,53.0,1060.4212454212454,2509.0,300.0,51.0
643,2021-01-27 09:07:38.974,mcu2,67.44714166854024,25.326149425287355,6,8,3,0,5,5,5,1,1,0,1,18,8,1,5,5,11,6,1,5,87.26133691635874,93.0,62.0,1754.6065849151692,2460.0,153.0,59.0
644,2021-03-08 18:16:15.626,mcu2,57.22734540467193,23.43490701001431,10,21,6,0,6,2,5,4,4,4,6,3,4,6,6,0,5,1,10,4,89.6430824695809,96.0,54.0,972.5295617899375,2757.0,645.0,63.0
645,2020-11-24 09:54:29.263,mcu2,47.35896941051068,27.95510281079041,4,10,12,6,1,6,2,6,7,6,11,5,2,7,9,3,4,6,0,5,89.39204756596062,99.0,92.0,1046.332169709989,2862.0,590.0,78.0
646,2021-01-06 18:11:32.280,mcu2,19.34829102423737,29.527936647602292,24,12,3,7,11,7,1,5,0,6,4,10,3,0,3,6,7,2,4,3,92.3480435422183,90.0,36.0,988.6941747572816,3271.0,557.0,42.0
647,2021-02-26 19:48:54.412,mcu1,142.6353698919316,34.34416826003824,22,13,18,6,10,4,6,0,1,0,17,2,4,6,3,0,5,2,0,0,87.53117662405425,97.0,73.0,987.4373914416548,2536.0,214.0,111.0
648,2021-03-16 10:58:44.937,mcu2,61.66242344596514,27.66075949367089,11,9,3,9,12,7,0,4,0,2,23,3,6,3,7,6,0,3,0,4,88.25740637227501,91.0,65.0,2017.9645859872608,2640.0,533.0,103.0
649,2020-09-14 19:19:00.201,mcu1,31.787533648064553,44.362413732082814,29,20,12,0,6,8,1,4,7,0,11,1,4,11,9,1,5,1,10,0,86.42924776433456,91.0,72.0,964.783150303229,2725.0,618.0,57.0
650,2020-09-21 07:51:22.067,mcu1,65.96621805541317,34.04551724137931,16,7,16,5,2,0,6,4,0,4,9,7,4,8,0,3,6,2,3,7,89.4439178515008,98.0,91.0,1012.7766200258012,2736.0,154.0,44.0
651,2021-03-05 17:56:59.529,mcu1,52.95383128963045,30.089254257193193,24,20,6,12,10,1,6,3,0,5,9,0,1,1,0,2,0,0,0,1,88.58392603129445,93.0,44.0,1047.6793997271486,3473.0,645.0,71.0
652,2020-08-11 17:45:39.039,mcu1,37.68604181606044,43.182319518716575,19,0,0,1,6,7,0,3,7,1,9,11,10,3,3,0,11,0,3,7,89.55169340463458,94.0,62.0,979.0193808205388,2394.0,557.0,69.0
653,2021-01-02 19:22:13.795,mcu1,22.168383470889374,30.01776325138553,6,18,0,12,0,1,0,6,5,1,7,7,8,7,2,3,7,2,7,0,88.2391304347826,94.0,51.0,1057.0963855421687,3043.0,296.0,65.0
654,2021-03-03 07:47:57.907,mcu1,15.79375469306876,30.530996309963104,21,8,0,0,4,6,1,3,1,2,10,10,7,4,6,0,1,0,10,2,87.26133691635874,92.0,52.0,967.997553380783,3058.0,150.0,81.0
655,2021-01-13 08:38:58.656,mcu2,268.79756235808225,28.39618973561431,15,4,12,4,0,1,2,1,2,5,1,5,6,8,12,3,5,2,4,1,92.8963349289133,95.0,41.0,1018.1000673854448,3265.0,552.0,82.0
656,2020-12-31 07:47:05.962,mcu1,135.84395724394957,29.313223938223945,31,9,12,3,0,1,0,3,7,0,12,11,0,11,1,1,6,2,5,5,92.20419779437924,89.0,43.0,996.5428571428572,3173.0,625.0,70.0
657,2021-01-05 18:47:11.235,mcu1,156.08013950122537,27.49304482225657,1,6,1,2,1,1,1,0,1,1,10,5,0,6,1,3,4,4,10,7,90.22659402744148,99.0,91.0,1148.7306368330467,3251.0,596.0,88.0
658,2021-02-22 08:31:56.789,mcu1,130.58195300944888,30.58084507042253,20,21,1,1,10,4,5,5,5,5,11,3,10,0,2,5,7,6,7,1,89.09927702345266,99.0,79.0,1092.412747938489,2506.0,545.0,68.0
659,2021-04-13 09:50:28.304,mcu2,93.32006776033265,26.51304347826087,19,9,4,9,11,6,2,7,5,6,3,5,4,5,9,0,1,4,4,5,87.38395638629284,95.0,51.0,989.6552259065347,2506.0,258.0,94.0
660,2021-04-07 07:54:27.995,mcu1,22.68044525950356,28.29814459373001,9,2,4,1,0,1,0,6,1,4,23,20,10,12,0,2,0,3,4,5,88.19420692603676,94.0,90.0,975.888644918444,3150.0,126.0,255.0
661,2020-12-03 19:38:47.273,mcu2,10.630687934484024,28.766373902133,0,18,5,2,2,1,8,1,0,4,7,7,2,8,6,0,5,2,2,8,88.22663271420014,215.0,66.0,988.5826494724503,3129.0,157.0,93.0
662,2021-03-12 07:51:04.954,mcu1,79.33791238900241,26.532091097308488,25,3,9,4,2,0,4,0,7,3,15,2,1,1,3,4,3,3,7,1,85.6900108577633,98.0,85.0,944.2880914194066,2519.0,333.0,61.0
663,2021-04-16 07:50:57.717,mcu1,152.6952388068046,36.68380743982495,10,2,4,12,2,7,4,2,4,1,6,3,1,4,0,0,5,4,2,4,92.96544399967323,89.0,68.0,1004.6044585987261,3260.0,544.0,51.0
664,2021-03-08 08:29:56.250,mcu1,30.509963232890282,33.243673851921265,3,3,0,16,4,1,0,4,2,1,1,8,0,4,2,2,6,1,10,0,90.2240766752045,96.0,66.0,1016.1463373936259,2560.0,120.0,57.0
665,2020-09-14 07:52:13.342,mcu2,155.72405483708482,22.590881458966564,13,18,2,9,2,8,6,6,7,6,13,2,3,12,0,1,2,1,2,1,89.53585746102449,94.0,59.0,1025.13569695633,2689.0,596.0,117.0
666,2021-04-16 07:50:57.717,mcu2,268.79756235808225,28.466983938132067,8,0,9,16,1,8,0,0,0,0,9,9,5,8,3,5,5,7,1,3,90.29807488893591,95.0,88.0,1007.7489491784486,2425.0,150.0,60.0
667,2020-09-09 08:02:26.463,mcu1,128.11910502880798,25.530290456431537,6,1,9,0,0,8,0,2,0,4,11,11,16,4,4,1,2,2,4,1,87.65218543046358,95.0,53.0,1236.3002528445004,4163.0,141.0,114.0
668,2021-01-04 17:47:01.886,mcu2,178.58259682446308,29.015686274509807,18,6,3,1,0,8,4,1,5,4,5,11,1,3,1,7,6,0,2,4,89.1162981162981,99.0,67.0,1430.03591160221,2546.0,171.0,95.0
669,2021-02-18 08:55:27.728,mcu2,124.49048592428656,30.337012987012987,3,7,16,1,6,1,1,0,1,1,3,20,16,11,9,7,7,0,10,4,87.39893617021276,91.0,61.0,1005.8009911026016,3347.0,135.0,67.0
670,2020-11-18 20:32:01.844,mcu1,14.656760224538846,43.124407900616674,5,0,10,0,1,5,2,0,1,0,8,1,5,4,3,7,2,2,7,3,88.34875035909222,94.0,25.0,993.2960462873674,2685.0,141.0,64.0
671,2020-12-30 17:59:59.593,mcu1,24.19589087780391,18.543893129771,16,4,9,9,1,6,3,2,5,0,14,4,3,5,1,2,4,10,1,7,87.56141568355308,94.0,49.0,989.720980311731,3093.0,225.0,78.0
672,2020-09-16 19:24:42.361,mcu1,156.08013950122537,32.71460830293556,2,7,16,13,2,4,6,1,7,0,13,9,1,3,5,1,2,10,10,8,89.12925739810161,98.0,92.0,939.9773637203572,2636.0,163.0,66.0
673,2020-12-28 18:12:22.253,mcu2,4.762937874912638,45.24008452535761,11,1,8,6,2,6,5,2,3,3,19,2,10,1,9,6,1,6,0,7,88.34875035909222,91.0,215.0,982.7009515178977,2819.0,662.0,60.0
674,2020-09-16 19:24:42.361,mcu1,14.65671263231626,26.532091097308488,22,20,17,7,12,5,0,5,1,0,1,0,16,6,8,2,4,7,2,0,88.5463917525773,94.0,65.0,991.8575216545872,3473.0,144.0,114.0
675,2020-09-24 07:54:05.594,mcu1,70.81059854860659,24.81558838512481,22,13,2,3,4,4,0,4,3,5,0,4,3,0,7,4,11,4,10,3,78.09423393739705,89.0,79.0,982.99944268995,3661.0,592.0,105.0
676,2020-11-11 18:06:37.658,mcu1,6.0963160236492495,42.33954857703631,12,2,17,3,6,1,0,0,2,3,21,9,10,5,0,0,0,1,5,3,87.37862270672693,93.0,55.0,1237.3266005782734,3304.0,170.0,65.0
677,2020-09-23 20:45:28.864,mcu2,60.24554443764259,40.14383561643836,1,7,5,1,11,7,2,0,3,6,5,1,6,1,8,7,7,2,2,8,88.19363891487372,90.0,54.0,962.3747081712062,2762.0,338.0,255.0
678,2021-01-19 18:54:51.389,mcu2,26.61158741908513,44.84524426926667,19,8,4,13,2,8,0,2,1,1,2,5,8,11,0,6,2,0,0,7,91.98827795581042,98.0,38.0,1040.68439256377,3043.0,175.0,110.0
679,2020-10-13 11:21:01.114,mcu1,69.30684760849228,29.14714836614573,2,20,8,12,0,8,3,4,2,6,12,3,1,6,6,6,0,0,7,7,77.58025247971146,98.0,92.0,1041.534749034749,3120.0,339.0,50.0
680,2021-03-05 17:56:59.529,mcu1,112.68774459091965,26.18814573137575,11,0,0,1,11,2,8,7,5,1,14,9,0,1,8,0,11,3,5,0,90.29807488893591,99.0,88.0,1257.688191465342,2862.0,132.0,77.0
681,2020-08-20 19:39:35.091,mcu2,6.317919034303747,30.0163421418637,5,10,16,1,6,4,0,5,3,1,22,6,3,4,8,1,0,6,7,1,88.07594553706505,96.0,41.0,1029.4449373695197,2557.0,569.0,80.0
682,2021-02-02 09:53:25.363,mcu2,14.298869773002787,28.03769026334864,21,9,5,13,12,7,1,0,7,4,13,17,0,2,7,5,3,3,1,1,87.96260284218398,98.0,52.0,993.3053491827636,3297.0,193.0,67.0
683,2021-02-19 08:48:54.483,mcu1,11.445260281608169,30.659041394335514,0,2,3,3,0,4,0,2,0,6,4,0,0,0,7,2,3,1,10,1,88.59678624813154,101.0,74.0,1373.4042392127174,2882.0,618.0,57.0
684,2020-11-03 09:48:41.504,mcu1,3.5352626852365003,29.31771090281204,19,8,5,4,0,2,4,2,4,4,9,9,14,5,8,1,0,3,4,0,77.72520817562453,96.0,68.0,967.7313829787234,3028.0,338.0,79.0
685,2020-11-09 07:35:47.885,mcu2,67.33198974310675,24.32885211995864,4,1,5,2,5,6,3,1,3,4,13,5,2,1,2,0,7,7,7,1,89.03855910705225,95.0,80.0,1073.8700179533214,2725.0,568.0,53.0
686,2021-01-05 11:42:24.076,mcu2,64.36164551817852,26.70972127804215,3,0,16,16,0,8,0,5,4,2,31,6,3,1,7,1,7,7,7,0,87.14324862979572,97.0,73.0,1040.68439256377,2678.0,143.0,65.0
687,2020-09-25 20:36:52.982,mcu1,104.90992041360545,28.167946577629387,20,3,12,7,6,1,0,2,4,4,5,18,0,2,6,7,2,2,5,0,87.5749256863088,97.0,62.0,1090.524722282727,3300.0,584.0,68.0
688,2020-11-03 17:57:04.172,mcu1,62.778627721378975,21.85253637436099,22,10,6,6,0,1,2,7,0,3,23,1,7,7,0,0,3,6,0,7,86.07137907137907,91.0,59.0,992.9492128678987,2349.0,164.0,80.0
689,2020-08-26 19:49:36.710,mcu1,18.645667893894387,26.922020867655128,15,0,12,6,8,4,8,6,3,5,6,6,3,11,7,6,3,0,0,8,87.59446366782005,90.0,84.0,1164.388441496921,2463.0,60.0,109.0
690,2020-12-29 09:59:25.565,mcu2,12.05496992665335,30.79271279853032,13,4,0,12,11,7,3,7,1,4,2,7,14,7,9,0,0,10,4,3,89.04039671020803,97.0,64.0,1025.13569695633,2849.0,139.0,53.0
691,2021-01-04 17:47:01.886,mcu1,6.023652226058218,45.79545454545455,5,0,9,4,0,5,5,5,1,5,23,18,1,7,0,0,0,6,4,0,86.29926199261993,90.0,63.0,981.8422962014513,2500.0,590.0,47.0
692,2021-03-23 18:08:49.155,mcu1,12.255201760144788,26.93199290360733,15,7,16,0,11,0,2,3,7,4,23,9,16,7,8,0,4,2,1,2,87.08425275827483,95.0,67.0,1123.9373714713029,2757.0,202.0,47.0
693,2020-11-18 20:32:01.844,mcu1,10.126672580016775,33.53449275362319,25,7,18,4,8,5,6,6,4,3,22,1,10,12,6,11,6,5,0,0,86.15830618892508,93.0,46.0,940.5728030788968,3742.0,596.0,55.0
694,2020-09-14 19:19:00.201,mcu1,150.4820283613122,29.93935483870968,0,0,1,13,2,1,3,2,1,4,11,9,3,1,0,7,11,10,2,1,90.2240766752045,101.0,82.0,965.0718166784787,2482.0,139.0,110.0
695,2021-03-16 10:58:44.937,mcu1,22.607133352027677,29.267765190525232,3,7,17,3,4,8,0,4,0,2,2,0,10,12,9,5,1,2,0,3,85.8889645776567,101.0,90.0,930.3927904638803,2256.0,162.0,70.0
696,2020-11-10 20:05:54.457,mcu1,4.762937874912638,27.30683661645423,27,1,16,7,0,5,1,1,1,0,8,14,16,6,12,7,1,1,5,1,86.20104841196422,92.0,86.0,1006.8584040747028,2453.0,130.0,109.0
697,2020-11-25 08:27:46.084,mcu2,70.81059854860659,26.725322827752247,0,15,18,2,12,4,0,5,1,2,6,1,4,4,0,2,11,10,1,4,87.37141238670696,101.0,66.0,981.7984716157204,3186.0,127.0,78.0
698,2021-04-09 15:11:09.802,mcu2,561.2117004036978,30.84124087591241,1,10,9,6,10,7,5,1,1,0,15,10,14,7,0,6,0,3,3,0,89.6430824695809,90.0,61.0,1162.5936779400458,2625.0,164.0,110.0
699,2021-01-14 08:50:44.973,mcu2,22.261658310921888,30.45917836713469,2,15,3,6,6,6,0,6,0,2,8,10,7,11,8,4,4,10,10,7,78.09423393739705,97.0,92.0,1016.6731551423593,2879.0,122.0,48.0
700,2021-01-11 07:36:29.643,mcu1,17.039747285671407,23.21331236897275,27,7,8,0,1,7,6,1,3,6,2,4,7,2,0,1,5,6,4,0,92.9463087248322,98.0,71.0,1033.3306896551724,2337.0,557.0,85.0
701,2020-11-12 08:37:31.962,mcu1,198.43961421769689,27.49304482225657,11,14,1,16,10,0,0,5,1,2,25,5,1,12,5,1,3,1,10,4,87.20303204759163,92.0,73.0,1027.1097888675624,3306.0,590.0,56.0
702,2021-03-07 08:37:48.505,mcu1,63.44559407381972,29.241768579492003,17,21,8,1,4,0,1,1,0,0,22,10,10,5,9,3,4,6,1,0,87.37862270672693,91.0,55.0,993.9830203241576,2453.0,396.0,52.0
703,2020-11-26 07:50:49.997,mcu1,92.93834412558864,26.559345983044004,0,2,12,9,12,4,0,4,5,6,9,11,4,4,7,0,1,2,1,4,86.91230717639169,91.0,72.0,1085.1139641224056,3294.0,175.0,62.0
